invoice,stockcode,description,quantity,invoicedate,price,customer_id,country,total_sales,year,month,month_name,day_of_week,hour,quarter
519252,22417,Pack Of 60 Spaceboy Cake Cases,5,2010-08-15 15:26:00,0.55,17841,United Kingdom,2.75,2010,8,Aug,Sunday,15,3
519252,85124C,Green Juicy Fruit Photo Frame,1,2010-08-15 15:26:00,2.55,17841,United Kingdom,2.55,2010,8,Aug,Sunday,15,3
519369,21982,Pack Of 12 Suki Tissues,216,2010-08-16 13:09:00,0.2,15008,United Kingdom,42.075,2010,8,Aug,Monday,13,3
519406,20977,36 Pencils Tube Woodland,16,2010-08-17 09:31:00,1.25,15245,United Kingdom,20.0,2010,8,Aug,Tuesday,9,3
519462,84879,Assorted Colour Bird Ornament,160,2010-08-17 11:21:00,1.45,17511,United Kingdom,42.075,2010,8,Aug,Tuesday,11,3
519462,22411,Jumbo Shopper Vintage Red Paisley,100,2010-08-17 11:21:00,1.65,17511,United Kingdom,42.075,2010,8,Aug,Tuesday,11,3
519462,22678,"French Blue Metal Door Sign, 3",10,2010-08-17 11:21:00,1.25,17511,United Kingdom,12.5,2010,8,Aug,Tuesday,11,3
519475,85066,Cream Sweetheart Mini Chest,2,2010-08-17 12:30:00,12.75,16019,United Kingdom,25.5,2010,8,Aug,Tuesday,12,3
519484,22348,Tea Bag Plate Red Spotty,6,2010-08-17 13:30:00,0.85,16221,United Kingdom,5.1,2010,8,Aug,Tuesday,13,3
519514,21166,Cook With Wine Metal Sign,192,2010-08-18 09:19:00,1.69,14156,EIRE,42.075,2010,8,Aug,Wednesday,9,3
519578,21755,Love Building Block Word,2,2010-08-18 13:08:00,5.95,17792,United Kingdom,11.9,2010,8,Aug,Wednesday,13,3
519607,20896,Vintage Notebook Pink Flower,2,2010-08-18 16:21:00,2.95,14505,United Kingdom,5.9,2010,8,Aug,Wednesday,16,3
519609,22348,Tea Bag Plate Red Spotty,2,2010-08-18 16:39:00,0.85,17585,United Kingdom,1.7,2010,8,Aug,Wednesday,16,3
519609,22529,Magic Drawing Slate Go To The Fair,1,2010-08-18 16:39:00,0.42,17585,United Kingdom,0.42,2010,8,Aug,Wednesday,16,3
519609,21976,Pack Of 60 Mushroom Cake Cases,2,2010-08-18 16:39:00,0.55,17585,United Kingdom,1.1,2010,8,Aug,Wednesday,16,3
519609,20952,Porcelain Cherub Bell Small,2,2010-08-18 16:39:00,0.42,17585,United Kingdom,0.84,2010,8,Aug,Wednesday,16,3
519611,21714,Citronella Candle Garden Pot,12,2010-08-18 17:30:00,1.25,16984,United Kingdom,15.0,2010,8,Aug,Wednesday,17,3
519612,22514,Childs Garden Spade Blue,1,2010-08-18 17:41:00,2.1,15154,United Kingdom,2.1,2010,8,Aug,Wednesday,17,3
519612,21329,Dinosaurs  Writing Set,1,2010-08-18 17:41:00,1.65,15154,United Kingdom,1.65,2010,8,Aug,Wednesday,17,3
519614,22605,Wooden Croquet Garden Set,1,2010-08-19 08:47:00,12.75,14911,EIRE,12.75,2010,8,Aug,Thursday,8,3
519656,35809A,Enamel Pink Tea Container,24,2010-08-19 10:58:00,0.85,12647,Germany,20.4,2010,8,Aug,Thursday,10,3
519682,22519,Childs Garden Brush Pink,1,2010-08-19 12:48:00,2.1,16529,United Kingdom,2.1,2010,8,Aug,Thursday,12,3
519700,22325,Mobile Vintage Hearts,1,2010-08-19 14:34:00,4.95,14722,United Kingdom,4.95,2010,8,Aug,Thursday,14,3
519725,21283,Natural Bark Candle Small,12,2010-08-19 17:42:00,3.25,18191,United Kingdom,39.0,2010,8,Aug,Thursday,17,3
519805,21535,Red Retrospot Small Milk Jug,6,2010-08-20 12:31:00,2.55,15124,United Kingdom,15.3,2010,8,Aug,Friday,12,3
519816,22339,Christmas Tree Painted Zinc,24,2010-08-20 13:10:00,0.65,15322,United Kingdom,15.6,2010,8,Aug,Friday,13,3
519817,21035,Set/2 Red Spotty Tea Towels,6,2010-08-20 13:41:00,2.95,14243,United Kingdom,17.700000000000003,2010,8,Aug,Friday,13,3
519817,21977,Pack Of 60 Pink Paisley Cake Cases,24,2010-08-20 13:41:00,0.55,14243,United Kingdom,13.2,2010,8,Aug,Friday,13,3
519877,21833,Camouflage Led Torch,12,2010-08-22 10:33:00,1.69,14016,EIRE,20.28,2010,8,Aug,Sunday,10,3
519881,21704,Bag 250G Swirly Marbles,24,2010-08-22 11:28:00,0.85,16275,United Kingdom,20.4,2010,8,Aug,Sunday,11,3
519890,84509F,Set Of 4 New England Placemats,1,2010-08-22 12:45:00,3.75,15443,United Kingdom,3.75,2010,8,Aug,Sunday,12,3
519900,22294,Heart Filigree Dove  Small,24,2010-08-22 13:12:00,1.25,13693,United Kingdom,30.0,2010,8,Aug,Sunday,13,3
519917,21071,Vintage Billboard Drink Me Mug,3,2010-08-22 14:31:00,1.25,15555,United Kingdom,3.75,2010,8,Aug,Sunday,14,3
519933,21348,Pink Spots Chocolate Nesting Boxes,2,2010-08-22 16:07:00,2.95,16409,United Kingdom,5.9,2010,8,Aug,Sunday,16,3
519936,22595,Christmas Gingham Heart,12,2010-08-23 08:08:00,0.85,17508,Greece,10.2,2010,8,Aug,Monday,8,3
519938,22189,Cream Heart Card Holder,8,2010-08-23 09:23:00,3.95,15260,United Kingdom,31.6,2010,8,Aug,Monday,9,3
519939,21668,Red Stripe Ceramic Drawer Knob,12,2010-08-23 09:48:00,1.25,14565,United Kingdom,15.0,2010,8,Aug,Monday,9,3
519946,22173,Metal 4 Hook Hanger French Chateau,8,2010-08-23 10:38:00,2.95,14156,EIRE,23.6,2010,8,Aug,Monday,10,3
519946,22168,Organiser Wood Antique White,2,2010-08-23 10:38:00,8.5,14156,EIRE,17.0,2010,8,Aug,Monday,10,3
520037,21239,Pink  Spotty Cup,2,2010-08-23 13:31:00,0.85,14527,United Kingdom,1.7,2010,8,Aug,Monday,13,3
520039,21931,Jumbo Storage Bag Suki,10,2010-08-23 13:49:00,1.95,18223,United Kingdom,19.5,2010,8,Aug,Monday,13,3
520044,21504,Skulls Greeting Card,12,2010-08-23 14:35:00,0.42,16170,United Kingdom,5.04,2010,8,Aug,Monday,14,3
520059,84997C,Blue 3 Piece Mini Dots Cutlery Set,2,2010-08-23 15:44:00,3.75,15003,United Kingdom,7.5,2010,8,Aug,Monday,15,3
520059,84997A,Green 3 Piece Mini Dots Cutlery Set,1,2010-08-23 15:44:00,3.75,15003,United Kingdom,3.75,2010,8,Aug,Monday,15,3
520059,22489,Pack Of 12 Traditional Crayons,2,2010-08-23 15:44:00,0.42,15003,United Kingdom,0.84,2010,8,Aug,Monday,15,3
520059,21929,Jumbo Bag Pink Vintage Paisley,1,2010-08-23 15:44:00,1.95,15003,United Kingdom,1.95,2010,8,Aug,Monday,15,3
520098,22410,Money Box Housekeeping Design,12,2010-08-24 11:41:00,1.25,16133,United Kingdom,15.0,2010,8,Aug,Tuesday,11,3
520179,21563,Red Heart Shape Love Bucket,3,2010-08-24 13:46:00,2.95,16550,United Kingdom,8.850000000000001,2010,8,Aug,Tuesday,13,3
520179,20681,Pink Spotty Childs Umbrella,3,2010-08-24 13:46:00,3.25,16550,United Kingdom,9.75,2010,8,Aug,Tuesday,13,3
520212,21165,Beware Of The Cat Metal Sign,2,2010-08-24 17:21:00,1.69,16033,United Kingdom,3.38,2010,8,Aug,Tuesday,17,3
520230,48111,Doormat 3 Smiley Cats,20,2010-08-25 10:25:00,6.35,14401,United Kingdom,42.075,2010,8,Aug,Wednesday,10,3
520324,20984,12 Pencils Tall Tube Posy,12,2010-08-25 12:18:00,0.85,14334,United Kingdom,10.2,2010,8,Aug,Wednesday,12,3
520336,84991,60 Teatime Fairy Cake Cases,1,2010-08-25 12:39:00,0.55,16019,United Kingdom,0.55,2010,8,Aug,Wednesday,12,3
520337,22631,Circus Parade Lunch Box,3,2010-08-25 12:42:00,1.95,15950,United Kingdom,5.85,2010,8,Aug,Wednesday,12,3
520344,22282,12 Egg House Painted Wood,1,2010-08-25 13:05:00,12.75,13680,United Kingdom,12.75,2010,8,Aug,Wednesday,13,3
520349,22629,Spaceboy Lunch Box,12,2010-08-25 13:22:00,1.95,12682,France,23.4,2010,8,Aug,Wednesday,13,3
520353,22620,4 Traditional Spinning Tops,12,2010-08-25 13:29:00,1.25,17746,United Kingdom,15.0,2010,8,Aug,Wednesday,13,3
520359,21186,White Dove Honeycomb Paper Garland,12,2010-08-25 13:36:00,1.65,16103,United Kingdom,19.8,2010,8,Aug,Wednesday,13,3
520361,22112,Chocolate Hot Water Bottle,1,2010-08-25 13:44:00,4.95,13548,United Kingdom,4.95,2010,8,Aug,Wednesday,13,3
520362,21668,Red Stripe Ceramic Drawer Knob,12,2010-08-25 13:46:00,1.25,17841,United Kingdom,15.0,2010,8,Aug,Wednesday,13,3
520390,21232,Strawberry Ceramic Trinket Box,5,2010-08-25 15:31:00,1.25,18196,United Kingdom,6.25,2010,8,Aug,Wednesday,15,3
520392,48111,Doormat 3 Smiley Cats,5,2010-08-25 15:40:00,7.49,16456,United Kingdom,37.45,2010,8,Aug,Wednesday,15,3
520392,20728,Lunch Bag Cars Blue,10,2010-08-25 15:40:00,1.65,16456,United Kingdom,16.5,2010,8,Aug,Wednesday,15,3
520398,82597,Bombs Away Metal Sign,2,2010-08-25 16:11:00,2.1,13713,United Kingdom,4.2,2010,8,Aug,Wednesday,16,3
520404,71477,Colour Glass. Star T-Light Holder,24,2010-08-25 17:06:00,2.75,14258,United Kingdom,42.075,2010,8,Aug,Wednesday,17,3
520601,20972,Pink Cream Felt Craft Trinket Box,24,2010-08-27 11:55:00,1.25,17692,United Kingdom,30.0,2010,8,Aug,Friday,11,3
520654,20971,Pink Blue Felt Craft Trinket Box,12,2010-08-27 12:32:00,1.25,15358,United Kingdom,15.0,2010,8,Aug,Friday,12,3
520665,79000,Moroccan Tea Glass,12,2010-08-27 13:05:00,0.85,13206,United Kingdom,10.2,2010,8,Aug,Friday,13,3
520680,22716,Card Circus Parade,12,2010-08-27 15:14:00,0.42,15480,Malta,5.04,2010,8,Aug,Friday,15,3
520694,21843,Red Retrospot Cake Stand,2,2010-08-29 10:38:00,10.95,15784,United Kingdom,21.9,2010,8,Aug,Sunday,10,3
520702,84520B,Pack 20 English Rose Paper Napkins,12,2010-08-29 11:42:00,0.85,15936,United Kingdom,10.2,2010,8,Aug,Sunday,11,3
520703,20971,Pink Blue Felt Craft Trinket Box,24,2010-08-29 11:47:00,1.25,15074,United Kingdom,30.0,2010,8,Aug,Sunday,11,3
520713,82483,Wood 2 Drawer Cabinet White Finish,4,2010-08-29 13:49:00,5.95,15722,United Kingdom,23.8,2010,8,Aug,Sunday,13,3
520738,22150,3 Stripey Mice Feltcraft,6,2010-08-31 09:36:00,1.95,14837,United Kingdom,11.7,2010,8,Aug,Tuesday,9,3
520821,51014C,"Feather Pen,Coal Black",12,2010-08-31 11:58:00,0.85,12804,Netherlands,10.2,2010,8,Aug,Tuesday,11,3
520848,22139,Retro Spot Tea Set Ceramic 11 Pc,3,2010-08-31 12:52:00,4.95,12623,Germany,14.85,2010,8,Aug,Tuesday,12,3
520859,22630,Dolly Girl Lunch Box,2,2010-08-31 13:51:00,1.95,17377,United Kingdom,3.9,2010,8,Aug,Tuesday,13,3
520871,82581,Toilet Metal Sign,25,2010-08-31 14:50:00,0.55,13715,United Kingdom,13.750000000000002,2010,8,Aug,Tuesday,14,3
520885,48129,Doormat Topiary,2,2010-08-31 16:21:00,7.95,14040,United Kingdom,15.9,2010,8,Aug,Tuesday,16,3
520894,22242,"Hook, 5 Hanger , Magic Toadstool",1,2010-08-31 17:31:00,1.65,16549,United Kingdom,1.65,2010,8,Aug,Tuesday,17,3
520973,21181,Please One Person Metal Sign,12,2010-09-01 12:45:00,2.1,14175,United Kingdom,25.200000000000003,2010,9,Sep,Wednesday,12,3
521057,21213,Pack Of 72 Skull Cake Cases,24,2010-09-02 10:18:00,0.55,17735,United Kingdom,13.2,2010,9,Sep,Thursday,10,3
521128,82483,Wood 2 Drawer Cabinet White Finish,4,2010-09-02 12:35:00,5.95,13004,United Kingdom,23.8,2010,9,Sep,Thursday,12,3
521132,22331,Woodland Party Bag + Sticker Set,1,2010-09-02 12:53:00,1.65,14796,United Kingdom,1.65,2010,9,Sep,Thursday,12,3
521148,22646,Ceramic Strawberry Cake Money Bank,4,2010-09-02 13:27:00,1.45,16065,United Kingdom,5.8,2010,9,Sep,Thursday,13,3
521152,84029E,Red Woolly Hottie White Heart.,1,2010-09-02 13:38:00,3.75,17243,United Kingdom,3.75,2010,9,Sep,Thursday,13,3
521197,22624,Ivory Kitchen Scales,2,2010-09-02 17:28:00,8.5,14180,United Kingdom,17.0,2010,9,Sep,Thursday,17,3
521204,84992,72 Sweetheart Fairy Cake Cases,24,2010-09-02 18:13:00,0.55,14667,United Kingdom,13.2,2010,9,Sep,Thursday,18,3
521205,21060,Party Invites Balloon Girl,1,2010-09-02 18:22:00,0.85,17324,United Kingdom,0.85,2010,9,Sep,Thursday,18,3
521307,22386,Jumbo Bag Pink With White Spots,2,2010-09-03 11:49:00,1.95,16823,United Kingdom,3.9,2010,9,Sep,Friday,11,3
521317,21126,Set Of 6 Girls Celebration Candles,2,2010-09-03 12:06:00,1.25,17854,United Kingdom,2.5,2010,9,Sep,Friday,12,3
521361,20668,Disco Ball Christmas Decoration,240,2010-09-03 17:23:00,0.12,17858,United Kingdom,28.8,2010,9,Sep,Friday,17,3
521366,22629,Spaceboy Lunch Box,1,2010-09-05 10:54:00,1.95,16782,United Kingdom,1.95,2010,9,Sep,Sunday,10,3
521366,20730,Strawberry Candy Bag,2,2010-09-05 10:54:00,1.25,16782,United Kingdom,2.5,2010,9,Sep,Sunday,10,3
521389,21530,Dairy Maid Toastrack,1,2010-09-05 14:01:00,2.95,13032,United Kingdom,2.95,2010,9,Sep,Sunday,14,3
521394,47599B,Blue Party Bags,6,2010-09-05 15:32:00,2.1,14318,United Kingdom,12.6,2010,9,Sep,Sunday,15,3
521470,21824,Painted Metal Star With Holly Bells,5,2010-09-06 12:04:00,1.45,16246,United Kingdom,7.25,2010,9,Sep,Monday,12,3
521539,22121,Noel Wooden Block Letters,3,2010-09-06 14:54:00,5.95,17975,United Kingdom,17.85,2010,9,Sep,Monday,14,3
521557,22480,Red Tea Towel Classic Design,12,2010-09-06 17:13:00,1.25,13983,United Kingdom,15.0,2010,9,Sep,Monday,17,3
521559,85224,Assorted Colour Silk Glasses Case,60,2010-09-07 09:35:00,0.38,16600,United Kingdom,22.8,2010,9,Sep,Tuesday,9,3
521566,85099C,Jumbo  Bag Baroque Black White,200,2010-09-07 10:54:00,1.65,13694,United Kingdom,42.075,2010,9,Sep,Tuesday,10,3
521575,22090,Paper Bunting Retro Spots,2,2010-09-07 12:20:00,2.95,12859,United Kingdom,5.9,2010,9,Sep,Tuesday,12,3
521693,21738,Cosy Slipper Shoes Small  Red,6,2010-09-08 09:23:00,2.95,13333,United Kingdom,17.700000000000003,2010,9,Sep,Wednesday,9,3
521695,20971,Pink Blue Felt Craft Trinket Box,12,2010-09-08 10:00:00,1.25,13683,United Kingdom,15.0,2010,9,Sep,Wednesday,10,3
521700,22986,Gingham Rose Wrap,25,2010-09-08 10:54:00,0.42,14740,United Kingdom,10.5,2010,9,Sep,Wednesday,10,3
521767,21431,Green Gingham Flower Jewellery Box,4,2010-09-08 11:56:00,1.65,15752,United Kingdom,6.6,2010,9,Sep,Wednesday,11,3
521792,16012,Food/Drink Sponge Stickers,24,2010-09-08 13:43:00,0.21,17220,United Kingdom,5.04,2010,9,Sep,Wednesday,13,3
521793,22152,Place Setting White Star,5,2010-09-08 13:46:00,0.42,15339,United Kingdom,2.1,2010,9,Sep,Wednesday,13,3
521810,22665,Recipe Box Blue Sketchbook Design,2,2010-09-08 14:45:00,2.95,16768,United Kingdom,5.9,2010,9,Sep,Wednesday,14,3
521822,21135,Victorian  Metal Postcard Spring,8,2010-09-09 10:37:00,1.69,12714,France,13.52,2010,9,Sep,Thursday,10,3
521888,20992,Jazz Hearts Purse Notebook,96,2010-09-09 11:43:00,0.74,12770,Japan,42.075,2010,9,Sep,Thursday,11,3
521896,POST,Postage,3,2010-09-09 12:19:00,18.0,12682,France,42.075,2010,9,Sep,Thursday,12,3
521901,21243,Pink  Spotty Plate,8,2010-09-09 12:37:00,1.69,14688,United Kingdom,13.52,2010,9,Sep,Thursday,12,3
521908,21754,Home Building Block Word,2,2010-09-09 12:58:00,5.95,15972,United Kingdom,11.9,2010,9,Sep,Thursday,12,3
521910,85049E,Scandinavian Reds Ribbons,12,2010-09-09 13:09:00,1.25,13046,United Kingdom,15.0,2010,9,Sep,Thursday,13,3
521925,22153,Angel Decoration Stars On Dress,1,2010-09-09 15:14:00,0.42,13069,United Kingdom,0.42,2010,9,Sep,Thursday,15,3
521935,21212,Pack Of 72 Retro Spot Cake Cases,24,2010-09-09 15:57:00,0.55,15755,United Kingdom,13.2,2010,9,Sep,Thursday,15,3
521952,22072,Red Retrospot Tea Cup And Saucer,4,2010-09-09 17:37:00,3.75,12683,France,15.0,2010,9,Sep,Thursday,17,3
521954,37448,Ceramic Cake Design Spotted Mug,6,2010-09-09 17:46:00,1.49,17180,United Kingdom,8.94,2010,9,Sep,Thursday,17,3
521973,21786,Rain Hat With Red Spots,2,2010-09-09 19:46:00,0.42,17366,United Kingdom,0.84,2010,9,Sep,Thursday,19,3
521974,22667,Recipe Box Retro Spot Design,3,2010-09-09 19:56:00,2.95,15861,United Kingdom,8.850000000000001,2010,9,Sep,Thursday,19,3
521974,22197,Small Popcorn Holder,4,2010-09-09 19:56:00,0.85,15861,United Kingdom,3.4,2010,9,Sep,Thursday,19,3
521975,22667,Recipe Box Retro Spot Design,3,2010-09-09 20:00:00,2.95,13969,United Kingdom,8.850000000000001,2010,9,Sep,Thursday,20,3
521978,20967,Grey Floral Feltcraft Shoulder Bag,4,2010-09-10 08:50:00,3.75,12760,Netherlands,15.0,2010,9,Sep,Friday,8,3
521989,22318,Five Heart Hanging Decoration,6,2010-09-10 10:47:00,2.95,12921,United Kingdom,17.700000000000003,2010,9,Sep,Friday,10,3
522029,21432,Set Of 3 Cases Woodland Design,4,2010-09-10 12:05:00,5.95,12474,Germany,23.8,2010,9,Sep,Friday,12,3
522045,22411,Jumbo Shopper Vintage Red Paisley,10,2010-09-10 13:38:00,1.95,16040,United Kingdom,19.5,2010,9,Sep,Friday,13,3
522045,21232,Strawberry Ceramic Trinket Box,12,2010-09-10 13:38:00,1.25,16040,United Kingdom,15.0,2010,9,Sep,Friday,13,3
522046,22536,Magic Drawing Slate Purdey,1,2010-09-10 13:59:00,0.42,13246,United Kingdom,0.42,2010,9,Sep,Friday,13,3
522068,84849A,Hello Sailor Blue Soap Holder,1,2010-09-10 17:19:00,1.69,16549,United Kingdom,1.69,2010,9,Sep,Friday,17,3
522083,21429,Red Gingham Rose Jewellery Box,8,2010-09-12 11:47:00,1.65,16218,United Kingdom,13.2,2010,9,Sep,Sunday,11,3
522093,21928,Jumbo Bag Scandinavian Paisley,1,2010-09-12 13:06:00,1.95,15406,United Kingdom,1.95,2010,9,Sep,Sunday,13,3
522098,22114,Hot Water Bottle Tea And Sympathy,4,2010-09-12 13:51:00,3.95,16320,Unspecified,15.8,2010,9,Sep,Sunday,13,3
522098,22112,Chocolate Hot Water Bottle,3,2010-09-12 13:51:00,4.95,16320,Unspecified,14.85,2010,9,Sep,Sunday,13,3
522098,22139,Retro Spot Tea Set Ceramic 11 Pc,6,2010-09-12 13:51:00,4.95,16320,Unspecified,29.700000000000003,2010,9,Sep,Sunday,13,3
522102,18098C,Porcelain Butterfly Oil Burner,3,2010-09-12 14:05:00,2.95,13148,United Kingdom,8.850000000000001,2010,9,Sep,Sunday,14,3
522116,21485,Red Spot Heart Hot Water Bottle,1,2010-09-12 16:08:00,4.95,17921,United Kingdom,4.95,2010,9,Sep,Sunday,16,3
522148,47556B,Tea Time Tea Towels,6,2010-09-13 10:40:00,2.95,13613,United Kingdom,17.700000000000003,2010,9,Sep,Monday,10,3
522250,22749,Feltcraft Princess Charlotte Doll,4,2010-09-13 12:23:00,3.75,17426,United Kingdom,15.0,2010,9,Sep,Monday,12,3
522289,22423,Regency Cakestand 3 Tier,6,2010-09-13 13:52:00,12.75,16684,United Kingdom,42.075,2010,9,Sep,Monday,13,3
522298,21197,Multicolour  Confetti In Tube,12,2010-09-13 14:45:00,1.65,14913,United Kingdom,19.8,2010,9,Sep,Monday,14,3
522298,21111,"Swiss Roll Towel, Chocolate  Spots",12,2010-09-13 14:45:00,2.95,14913,United Kingdom,35.400000000000006,2010,9,Sep,Monday,14,3
522301,22596,Christmas Star Wish List Chalkboard,12,2010-09-13 14:55:00,0.85,12530,Germany,10.2,2010,9,Sep,Monday,14,3
522301,20723,Strawberry Charlotte Bag,10,2010-09-13 14:55:00,0.85,12530,Germany,8.5,2010,9,Sep,Monday,14,3
522327,22754,Small Red Babushka Notebook,1,2010-09-13 16:15:00,0.85,18069,United Kingdom,0.85,2010,9,Sep,Monday,16,3
522337,22599,Christmas Musical Zinc Star,24,2010-09-14 10:34:00,0.85,13440,United Kingdom,20.4,2010,9,Sep,Tuesday,10,3
522359,21733,Red Hanging Heart T-Light Holder,32,2010-09-14 10:58:00,2.55,13798,United Kingdom,42.075,2010,9,Sep,Tuesday,10,3
522429,20713,Jumbo Bag Owls,100,2010-09-14 13:29:00,1.65,15311,United Kingdom,42.075,2010,9,Sep,Tuesday,13,3
522437,22596,Christmas Star Wish List Chalkboard,1,2010-09-14 13:56:00,0.85,17346,United Kingdom,0.85,2010,9,Sep,Tuesday,13,3
522443,22652,Travel Sewing Kit,2,2010-09-14 14:30:00,1.65,15998,United Kingdom,3.3,2010,9,Sep,Tuesday,14,3
522444,85039A,Set/4 Red Mini Rose Candle In Bowl,12,2010-09-14 14:32:00,1.65,17801,United Kingdom,19.8,2010,9,Sep,Tuesday,14,3
522553,22324,Blue Polkadot Kids Bag,12,2010-09-15 11:56:00,1.95,12481,Germany,23.4,2010,9,Sep,Wednesday,11,3
522586,21202,Dolly Honeycomb Garland,1,2010-09-15 12:29:00,1.65,17403,United Kingdom,1.65,2010,9,Sep,Wednesday,12,3
522588,22617,Baking Set Spaceboy Design,2,2010-09-15 12:46:00,4.95,15885,United Kingdom,9.9,2010,9,Sep,Wednesday,12,3
522592,22757,Large Red Babushka Notebook,12,2010-09-15 13:16:00,1.25,12408,Belgium,15.0,2010,9,Sep,Wednesday,13,3
522594,72529W,White Advent Candle,1,2010-09-15 13:21:00,2.12,16005,United Kingdom,2.12,2010,9,Sep,Wednesday,13,3
522595,20711,Jumbo Bag Toys,10,2010-09-15 13:21:00,1.95,12990,United Kingdom,19.5,2010,9,Sep,Wednesday,13,3
522594,21914,Blue Harmonica In Box,1,2010-09-15 13:21:00,1.25,16005,United Kingdom,1.25,2010,9,Sep,Wednesday,13,3
522602,22940,Feltcraft Christmas Fairy,48,2010-09-15 13:36:00,3.75,16422,United Kingdom,42.075,2010,9,Sep,Wednesday,13,3
522624,22410,Money Box Housekeeping Design,20,2010-09-15 16:16:00,1.25,12709,Germany,25.0,2010,9,Sep,Wednesday,16,3
522629,22487,White Wood Garden Plant Ladder,1,2010-09-15 17:07:00,9.95,15272,United Kingdom,9.95,2010,9,Sep,Wednesday,17,3
522629,84813,Set Of 4 Diamond Napkin Rings,2,2010-09-15 17:07:00,12.75,15272,United Kingdom,25.5,2010,9,Sep,Wednesday,17,3
522773,22367,Childrens Apron Spaceboy Design,8,2010-09-16 14:34:00,1.95,12369,Austria,15.6,2010,9,Sep,Thursday,14,3
522794,21314,Small Glass Heart Trinket Pot,8,2010-09-16 15:07:00,2.1,13515,United Kingdom,16.8,2010,9,Sep,Thursday,15,3
522847,22156,Heart Decoration With Pearls,12,2010-09-17 11:04:00,0.85,14035,United Kingdom,10.2,2010,9,Sep,Friday,11,3
522902,22418,10 Colour Spaceboy Pen,24,2010-09-17 12:29:00,0.85,12554,Spain,20.4,2010,9,Sep,Friday,12,3
522911,85048,15Cm Christmas Glass Ball 20 Lights,4,2010-09-17 13:38:00,7.95,14748,United Kingdom,31.8,2010,9,Sep,Friday,13,3
522912,21806,White Christmas Heart Decoration,4,2010-09-17 13:47:00,0.42,17289,United Kingdom,1.68,2010,9,Sep,Friday,13,3
522914,20727,Lunch Bag  Black Skull.,20,2010-09-17 13:53:00,1.65,17139,United Kingdom,33.0,2010,9,Sep,Friday,13,3
522918,84945,Multi Colour Silver T-Light Holder,12,2010-09-17 14:31:00,0.85,12662,Germany,10.2,2010,9,Sep,Friday,14,3
522929,22405,Money Box Pocket Money Design,12,2010-09-17 14:45:00,1.25,15117,United Kingdom,15.0,2010,9,Sep,Friday,14,3
522930,20867,Pink Rose Fabric Mirror,6,2010-09-17 14:50:00,1.25,13173,United Kingdom,7.5,2010,9,Sep,Friday,14,3
522963,21035,Set/2 Red Spotty Tea Towels,6,2010-09-19 12:40:00,2.95,16053,United Kingdom,17.700000000000003,2010,9,Sep,Sunday,12,3
522968,84380,Set Of 3 Butterfly Cookie Cutters,1,2010-09-19 13:05:00,1.25,13137,United Kingdom,1.25,2010,9,Sep,Sunday,13,3
522975,17084N,Fairy Dreams Incense,25,2010-09-19 13:37:00,0.21,16524,United Kingdom,5.25,2010,9,Sep,Sunday,13,3
522982,21428,Set3 Book Box Green Gingham Flower,2,2010-09-19 14:03:00,4.25,12867,United Kingdom,8.5,2010,9,Sep,Sunday,14,3
522985,21249,Woodland  Height Chart Stickers,6,2010-09-19 14:12:00,2.95,14776,United Kingdom,17.700000000000003,2010,9,Sep,Sunday,14,3
522987,22475,Skull Design Tv Dinner Tray,1,2010-09-19 14:51:00,4.95,17625,United Kingdom,4.95,2010,9,Sep,Sunday,14,3
522987,22571,Rocking Horse Red Christmas,10,2010-09-19 14:51:00,0.85,17625,United Kingdom,8.5,2010,9,Sep,Sunday,14,3
522989,84380,Set Of 3 Butterfly Cookie Cutters,1,2010-09-19 15:09:00,1.25,17051,United Kingdom,1.25,2010,9,Sep,Sunday,15,3
522997,21156,Retrospot Childrens Apron,2,2010-09-19 15:47:00,1.95,16770,United Kingdom,3.9,2010,9,Sep,Sunday,15,3
523022,22549,Picture Dominoes,12,2010-09-20 11:42:00,1.45,12437,France,17.4,2010,9,Sep,Monday,11,3
523125,22139,Retro Spot Tea Set Ceramic 11 Pc,3,2010-09-20 13:35:00,4.95,14291,United Kingdom,14.85,2010,9,Sep,Monday,13,3
523156,21508,Vintage Kid Dolly Card,12,2010-09-20 15:12:00,0.42,13599,United Kingdom,5.04,2010,9,Sep,Monday,15,3
523162,22634,Childs Breakfast Set Spaceboy,2,2010-09-20 15:27:00,9.95,14146,United Kingdom,19.9,2010,9,Sep,Monday,15,3
523192,22080,Ribbon Reel Spots Design,5,2010-09-20 17:32:00,1.65,15167,United Kingdom,8.25,2010,9,Sep,Monday,17,3
523199,22423,Regency Cakestand 3 Tier,1,2010-09-21 09:19:00,12.75,16133,United Kingdom,12.75,2010,9,Sep,Tuesday,9,3
523200,21067,Vintage Red Teatime Mug,60,2010-09-21 09:26:00,1.06,14676,United Kingdom,42.075,2010,9,Sep,Tuesday,9,3
523305,84849A,Hello Sailor Blue Soap Holder,1,2010-09-21 12:49:00,1.69,12751,Brazil,1.69,2010,9,Sep,Tuesday,12,3
