customer_id,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
14397,19,2150.255,3,5,5,4,554,14,Champions
14398,2,702.165,401,2,2,3,223,7,Need Attention
14399,8,1831.535,394,2,4,4,244,10,At Risk
14400,3,1438.185,149,3,3,4,334,10,Loyal Customers
14401,22,5638.415,4,5,5,5,555,15,Champions
14402,1,147.675,652,1,1,1,111,3,Lost
14403,6,821.7,130,3,4,3,343,10,Loyal Customers
14404,13,2487.355,34,4,5,5,455,14,Champions
14405,1,84.15,387,2,1,1,211,4,Lost
14406,1,156.75,119,3,1,1,311,5,Promising
14407,6,1526.4550000000002,107,3,4,4,344,11,Loyal Customers
14408,11,2963.42,11,5,5,5,555,15,Champions
14409,9,2528.685,71,3,5,5,355,13,Loyal Customers
14410,11,2580.3,92,3,5,5,355,13,Loyal Customers
14411,1,589.0500000000001,311,2,1,3,213,6,Others
14412,3,1382.84,43,4,3,4,434,11,Loyal Customers
14413,4,463.795,362,2,3,2,232,7,Need Attention
14414,8,2205.795,92,3,4,4,344,11,Loyal Customers
14415,23,11962.34,1,5,5,5,555,15,Champions
14416,2,273.65000000000003,22,4,2,2,422,8,Recent Customers
14417,1,524.65,388,2,1,3,213,6,Others
14418,3,1830.045,4,5,3,4,534,12,Loyal Customers
14419,7,1254.64,11,5,4,4,544,13,Champions
14420,4,1613.2450000000001,99,3,3,4,334,10,Loyal Customers
14421,6,1988.47,57,4,4,4,444,12,Champions
14422,19,10120.555,1,5,5,5,555,15,Champions
14423,3,350.51,218,2,3,2,232,7,Need Attention
14424,1,42.075,18,5,1,1,511,7,Recent Customers
14425,3,661.39,435,1,3,3,133,7,At Risk
14426,17,10476.075,24,4,5,5,455,14,Champions
14427,4,990.0450000000001,50,4,3,3,433,10,Loyal Customers
14428,5,1187.34,7,5,4,4,544,13,Champions
14429,1,513.355,404,2,1,2,212,5,Lost
14430,3,1074.275,512,1,3,4,134,8,At Risk
14431,4,2014.845,303,2,3,4,234,9,At Risk
14432,6,2178.05,10,5,4,4,544,13,Champions
14433,1,280.7,466,1,1,2,112,4,Lost
14434,6,504.90000000000003,22,4,4,2,442,10,Potential Loyalists
14435,1,90.42,502,1,1,1,111,3,Lost
14436,2,161.135,99,3,2,1,321,6,Others
14437,5,822.565,366,2,4,3,243,9,At Risk
14438,1,131.9,306,2,1,1,211,4,Lost
14439,5,4648.175,320,2,4,5,245,11,At Risk
14440,13,4045.03,8,5,5,5,555,15,Champions
14441,11,3805.69,1,5,5,5,555,15,Champions
14442,7,4603.545,205,2,4,5,245,11,At Risk
14443,5,2033.2450000000001,54,4,4,4,444,12,Champions
14444,1,120.44,456,1,1,1,111,3,Lost
14445,1,221.65,456,1,1,1,111,3,Lost
14446,5,1200.28,1,5,4,4,544,13,Champions
14447,6,1711.73,19,5,4,4,544,13,Champions
14448,2,179.82500000000002,9,5,2,1,521,8,Recent Customers
14449,8,2184.535,19,5,4,4,544,13,Champions
14450,7,1125.965,181,3,4,4,344,11,Loyal Customers
14451,12,3258.68,60,3,5,5,355,13,Loyal Customers
14452,4,658.95,11,5,3,3,533,11,Loyal Customers
14453,1,119.93,190,2,1,1,211,4,Lost
14454,5,927.575,376,2,4,3,243,9,At Risk
14455,4,617.72,432,1,3,3,133,7,At Risk
14456,9,3017.28,5,5,5,5,555,15,Champions
14457,1,110.715,311,2,1,1,211,4,Lost
14458,1,228.07,381,2,1,1,211,4,Lost
14459,2,3796.9460000000004,155,3,2,5,325,10,Potential Loyalists
14460,9,1047.765,110,3,5,3,353,11,Loyal Customers
14461,13,6605.085,148,3,5,5,355,13,Loyal Customers
14462,12,2242.81,66,3,5,4,354,12,Loyal Customers
14463,4,307.05,98,3,3,2,332,8,Potential Loyalists
14464,2,93.075,568,1,2,1,121,4,Lost
14465,11,2643.005,247,2,5,5,255,12,At Risk
14466,13,3746.7,29,4,5,5,455,14,Champions
14467,12,2203.2400000000002,18,5,5,4,554,14,Champions
14468,1,204.24,734,1,1,1,111,3,Lost
14469,4,1966.6000000000001,416,1,3,4,134,8,At Risk
14470,3,684.99,12,5,3,3,533,11,Loyal Customers
14471,2,400.95,591,1,2,2,122,5,Need Attention
14472,9,2110.895,104,3,5,4,354,12,Loyal Customers
14473,2,191.41500000000002,74,3,2,1,321,6,Others
14474,2,1258.89,46,4,2,4,424,10,Recent Customers
14475,4,1036.9,72,3,3,3,333,9,Loyal Customers
14476,1,193.0,257,2,1,1,211,4,Lost
14477,7,588.1,20,4,4,3,443,11,Loyal Customers
14478,4,1185.6200000000001,382,2,3,4,234,9,At Risk
14479,4,1124.71,254,2,3,4,234,9,At Risk
14480,4,1283.3500000000001,11,5,3,4,534,12,Loyal Customers
14481,5,2179.68,165,3,4,4,344,11,Loyal Customers
14482,12,2791.78,18,5,5,5,555,15,Champions
14483,2,257.1,282,2,2,2,222,6,Need Attention
14484,4,1067.155,50,4,3,4,434,11,Loyal Customers
14485,1,162.8,39,4,1,1,411,6,Recent Customers
14486,2,175.5,512,1,2,1,121,4,Lost
14487,7,1257.345,27,4,4,4,444,12,Champions
14488,1,865.23,68,3,1,3,313,7,Promising
14489,4,1574.93,207,2,3,4,234,9,At Risk
14490,2,1249.545,406,2,2,4,224,8,Need Attention
14491,2,330.58,175,3,2,2,322,7,Potential Loyalists
14492,7,1814.8100000000002,430,1,4,4,144,9,At Risk
14493,10,4938.24,7,5,5,5,555,15,Champions
14494,3,329.235,26,4,3,2,432,9,Potential Loyalists
14495,3,165.875,51,4,3,1,431,8,Others
14496,7,2073.775,312,2,4,4,244,10,At Risk
14497,2,697.0600000000001,309,2,2,3,223,7,Need Attention
14498,10,3506.635,43,4,5,5,455,14,Champions
14499,7,2101.79,26,4,4,4,444,12,Champions
14500,3,231.75,88,3,3,1,331,7,Others
14501,2,251.21,184,3,2,2,322,7,Potential Loyalists
14502,11,2334.88,20,4,5,4,454,13,Champions
14503,6,3210.2850000000003,3,5,4,5,545,14,Champions
14504,4,673.26,47,4,3,3,433,10,Loyal Customers
14505,19,11680.83,17,5,5,5,555,15,Champions
14506,7,2939.48,17,5,4,5,545,14,Champions
14507,11,2972.715,24,4,5,5,455,14,Champions
14508,5,822.92,22,4,4,3,443,11,Loyal Customers
14509,1,110.95,534,1,1,1,111,3,Lost
14510,3,938.25,376,2,3,3,233,8,At Risk
14511,5,1306.965,11,5,4,4,544,13,Champions
14512,7,1167.715,188,3,4,4,344,11,Loyal Customers
14513,6,456.045,101,3,4,2,342,9,Potential Loyalists
14514,9,4213.24,61,3,5,5,355,13,Loyal Customers
14515,12,3406.725,18,5,5,5,555,15,Champions
14516,1,151.17,516,1,1,1,111,3,Lost
14517,2,330.45,33,4,2,2,422,8,Recent Customers
14518,1,174.37,64,3,1,1,311,5,Promising
14519,2,203.14,684,1,2,1,121,4,Lost
14520,2,127.35000000000001,2,5,2,1,521,8,Recent Customers
14521,1,199.45000000000002,491,1,1,1,111,3,Lost
14522,8,1163.92,24,4,4,4,444,12,Champions
14523,1,236.365,108,3,1,1,311,5,Promising
14524,13,2753.31,32,4,5,5,455,14,Champions
14525,17,6251.96,20,4,5,5,455,14,Champions
14526,1,258.65,389,2,1,2,212,5,Lost
14527,122,24989.85,3,5,5,5,555,15,Champions
14528,1,361.295,37,4,1,2,412,7,Recent Customers
14529,3,578.61,60,3,3,3,333,9,Loyal Customers
14530,16,5781.13,26,4,5,5,455,14,Champions
14531,1,376.34,480,1,1,2,112,4,Lost
14532,11,3464.48,236,2,5,5,255,12,At Risk
14533,11,2487.04,25,4,5,5,455,14,Champions
14534,26,5853.69,3,5,5,5,555,15,Champions
14535,9,5935.88,60,3,5,5,355,13,Loyal Customers
14536,1,162.025,260,2,1,1,211,4,Lost
14537,2,610.86,58,4,2,3,423,9,Recent Customers
14538,5,1107.49,65,3,4,4,344,11,Loyal Customers
14539,2,537.48,16,5,2,3,523,10,Recent Customers
14540,11,3499.94,10,5,5,5,555,15,Champions
14541,14,2362.38,59,4,5,4,454,13,Champions
14542,1,103.25,186,3,1,1,311,5,Promising
14543,39,6510.09,29,4,5,5,455,14,Champions
14544,3,2697.975,24,4,3,5,435,12,Loyal Customers
14545,1,349.25,674,1,1,2,112,4,Lost
14546,11,5184.84,5,5,5,5,555,15,Champions
14547,8,3908.05,4,5,4,5,545,14,Champions
14548,9,1316.49,151,3,5,4,354,12,Loyal Customers
14549,4,913.6,311,2,3,3,233,8,At Risk
14550,4,1239.505,11,5,3,4,534,12,Loyal Customers
14551,7,839.74,18,5,4,3,543,12,Loyal Customers
14552,3,507.93,152,3,3,2,332,8,Potential Loyalists
14553,9,1634.475,19,5,5,4,554,14,Champions
14554,4,2201.745,10,5,3,4,534,12,Loyal Customers
14555,6,2199.65,57,4,4,4,444,12,Champions
14556,3,815.69,596,1,3,3,133,7,At Risk
14557,1,510.71500000000003,85,3,1,2,312,6,Promising
14558,3,481.125,654,1,3,2,132,6,Need Attention
14559,1,72.67500000000001,390,2,1,1,211,4,Lost
14560,44,4889.38,7,5,5,5,555,15,Champions
14561,3,1080.76,76,3,3,4,334,10,Loyal Customers
14562,26,6253.99,4,5,5,5,555,15,Champions
14563,2,640.54,510,1,2,3,123,6,Need Attention
14564,2,2429.07,435,1,2,5,125,8,Need Attention
14565,5,3642.7200000000003,96,3,4,5,345,12,Loyal Customers
14566,4,673.2,111,3,3,3,333,9,Loyal Customers
14567,2,1137.6750000000002,57,4,2,4,424,10,Recent Customers
14568,1,888.2,435,1,1,3,113,5,Others
14569,4,431.79,1,5,3,2,532,10,Potential Loyalists
14570,3,518.775,281,2,3,2,232,7,Need Attention
14571,1,160.0,425,1,1,1,111,3,Lost
14572,11,5277.655,3,5,5,5,555,15,Champions
14573,13,2160.345,180,3,5,4,354,12,Loyal Customers
14574,1,141.525,733,1,1,1,111,3,Lost
14575,1,420.22,488,1,1,2,112,4,Lost
14576,1,35.400000000000006,372,2,1,1,211,4,Lost
14577,7,1352.585,13,5,4,4,544,13,Champions
14578,1,168.63,3,5,1,1,511,7,Recent Customers
14579,1,105.56,432,1,1,1,111,3,Lost
14580,1,14.85,518,1,1,1,111,3,Lost
14581,2,409.65,17,5,2,2,522,9,Recent Customers
14582,1,114.11,41,4,1,1,411,6,Recent Customers
14583,8,1660.29,6,5,4,4,544,13,Champions
14584,8,1716.435,169,3,4,4,344,11,Loyal Customers
14585,5,819.4200000000001,50,4,4,3,443,11,Loyal Customers
14586,1,237.35999999999999,277,2,1,1,211,4,Lost
14587,9,1580.29,19,5,5,4,554,14,Champions
14588,1,135.39,578,1,1,1,111,3,Lost
14589,1,39.75,372,2,1,1,211,4,Lost
14590,20,2447.655,425,1,5,5,155,11,At Risk
14591,4,1295.86,15,5,3,4,534,12,Loyal Customers
14592,3,557.94,35,4,3,3,433,10,Loyal Customers
14593,12,3629.68,22,4,5,5,455,14,Champions
14594,2,363.33,7,5,2,2,522,9,Recent Customers
14595,8,2144.6,20,4,4,4,444,12,Champions
14596,1,222.22,627,1,1,1,111,3,Lost
14597,6,1563.895,11,5,4,4,544,13,Champions
14598,2,384.03999999999996,44,4,2,2,422,8,Recent Customers
14599,2,457.89,390,2,2,2,222,6,Need Attention
14600,2,865.17,306,2,2,3,223,7,Need Attention
14601,1,166.03500000000003,11,5,1,1,511,7,Recent Customers
14602,1,205.35999999999999,656,1,1,1,111,3,Lost
14603,1,84.15,275,2,1,1,211,4,Lost
14604,1,143.85999999999999,633,1,1,1,111,3,Lost
14605,4,896.0350000000001,374,2,3,3,233,8,At Risk
14606,192,28990.66,1,5,5,5,555,15,Champions
14607,22,7007.34,16,5,5,5,555,15,Champions
14608,11,1376.0900000000001,4,5,5,4,554,14,Champions
14609,10,489.87,72,3,5,2,352,10,Potential Loyalists
14610,2,24.35,396,2,2,1,221,5,Lost
14611,2,604.33,444,1,2,3,123,6,Need Attention
14612,1,471.27500000000003,415,1,1,2,112,4,Lost
14613,1,42.075,680,1,1,1,111,3,Lost
14614,1,295.13,386,2,1,2,212,5,Lost
14615,5,942.835,394,2,4,3,243,9,At Risk
14616,5,178.38,243,2,4,1,241,7,Others
14617,2,178.465,403,2,2,1,221,5,Lost
14618,7,1149.3600000000001,9,5,4,4,544,13,Champions
14619,2,1191.4650000000001,246,2,2,4,224,8,Need Attention
14620,2,412.78000000000003,206,2,2,2,222,6,Need Attention
14621,9,2916.895,1,5,5,5,555,15,Champions
14622,1,320.58000000000004,185,3,1,2,312,6,Promising
14623,10,1981.13,32,4,5,4,454,13,Champions
14624,6,811.595,57,4,4,3,443,11,Loyal Customers
14625,11,4409.2300000000005,196,2,5,5,255,12,At Risk
14626,11,4674.495,24,4,5,5,455,14,Champions
14627,1,462.75,379,2,1,2,212,5,Lost
14628,5,1887.385,91,3,4,4,344,11,Loyal Customers
14629,2,955.26,4,5,2,3,523,10,Recent Customers
14630,1,338.65,484,1,1,2,112,4,Lost
14631,6,1768.515,51,4,4,4,444,12,Champions
14632,1,114.56,263,2,1,1,211,4,Lost
14633,1,344.90000000000003,266,2,1,2,212,5,Lost
14634,4,2010.835,438,1,3,4,134,8,At Risk
14635,1,215.22,454,1,1,1,111,3,Lost
14636,2,608.965,36,4,2,3,423,9,Recent Customers
14637,1,106.68,677,1,1,1,111,3,Lost
14638,1,417.525,51,4,1,2,412,7,Recent Customers
14639,9,4955.245,52,4,5,5,455,14,Champions
14640,10,3603.1600000000003,24,4,5,5,455,14,Champions
14641,1,110.46000000000001,22,4,1,1,411,6,Recent Customers
14642,1,61.875,59,4,1,1,411,6,Recent Customers
14643,5,1398.24,170,3,4,4,344,11,Loyal Customers
14644,7,1493.105,68,3,4,4,344,11,Loyal Customers
14645,3,816.04,157,3,3,3,333,9,Loyal Customers
14646,151,136921.525,2,5,5,5,555,15,Champions
14647,2,431.34000000000003,201,2,2,2,222,6,Need Attention
14648,15,4121.0,416,1,5,5,155,11,At Risk
14649,9,3475.2400000000002,5,5,5,5,555,15,Champions
14650,1,62.5,589,1,1,1,111,3,Lost
14651,9,1861.47,67,3,5,4,354,12,Loyal Customers
14652,1,114.18,77,3,1,1,311,5,Promising
14653,12,3269.15,1,5,5,5,555,15,Champions
14654,1,246.86,738,1,1,2,112,4,Lost
14655,7,2703.01,8,5,4,5,545,14,Champions
14656,5,790.0,169,3,4,3,343,10,Loyal Customers
14657,6,1450.19,18,5,4,4,544,13,Champions
14658,2,247.15,5,5,2,2,522,9,Recent Customers
14659,9,2529.93,9,5,5,5,555,15,Champions
14660,2,243.53,87,3,2,2,322,7,Potential Loyalists
14661,1,83.125,27,4,1,1,411,6,Recent Customers
14662,7,1373.5049999999999,29,4,4,4,444,12,Champions
14663,2,487.675,430,1,2,2,122,5,Need Attention
14664,2,636.24,20,4,2,3,423,9,Recent Customers
14665,7,2561.175,61,3,4,5,345,12,Loyal Customers
14666,1,195.25,24,4,1,1,411,6,Recent Customers
14667,54,18900.94,11,5,5,5,555,15,Champions
14668,1,111.63,445,1,1,1,111,3,Lost
14669,7,3216.78,242,2,4,5,245,11,At Risk
14670,3,583.33,280,2,3,3,233,8,At Risk
14671,2,1077.5,549,1,2,4,124,7,Need Attention
14672,4,1107.74,235,2,3,4,234,9,At Risk
14673,7,2818.17,3,5,4,5,545,14,Champions
14674,1,173.66,509,1,1,1,111,3,Lost
14675,2,996.8149999999999,16,5,2,3,523,10,Recent Customers
14676,12,5034.835,31,4,5,5,455,14,Champions
14677,1,184.91,593,1,1,1,111,3,Lost
14678,1,400.46500000000003,579,1,1,2,112,4,Lost
14679,3,1210.39,382,2,3,4,234,9,At Risk
14680,58,28938.315000000002,25,4,5,5,455,14,Champions
14681,6,467.725,71,3,4,2,342,9,Potential Loyalists
14682,6,1514.81,188,3,4,4,344,11,Loyal Customers
14683,1,146.56,588,1,1,1,111,3,Lost
14684,6,1410.905,26,4,4,4,444,12,Champions
14685,8,3243.2200000000003,576,1,4,5,145,10,At Risk
14686,5,852.53,414,1,4,3,143,8,At Risk
14687,3,1053.98,107,3,3,4,334,10,Loyal Customers
14688,28,6132.45,8,5,5,5,555,15,Champions
14689,1,112.80000000000001,209,2,1,1,211,4,Lost
14690,4,766.0550000000001,44,4,3,3,433,10,Loyal Customers
14691,5,1662.7150000000001,31,4,4,4,444,12,Champions
14692,12,1654.315,137,3,5,4,354,12,Loyal Customers
14693,7,879.735,265,2,4,3,243,9,At Risk
14694,1,244.31,617,1,1,2,112,4,Lost
14695,3,1308.17,519,1,3,4,134,8,At Risk
14696,8,2455.43,4,5,4,5,545,14,Champions
14697,2,188.61,218,2,2,1,221,5,Lost
14698,5,1217.27,2,5,4,4,544,13,Champions
14699,4,702.6,214,2,3,3,233,8,At Risk
14700,5,2929.51,32,4,4,5,445,13,Champions
14701,15,4028.0950000000003,11,5,5,5,555,15,Champions
14702,29,6308.88,1,5,5,5,555,15,Champions
14703,1,318.17,15,5,1,2,512,8,Recent Customers
14704,11,1752.92,11,5,5,4,554,14,Champions
14705,1,42.075,199,2,1,1,211,4,Lost
14706,1,365.365,619,1,1,2,112,4,Lost
14707,2,84.15,436,1,2,1,121,4,Lost
14708,5,1075.43,3,5,4,4,544,13,Champions
14709,25,8670.715,15,5,5,5,555,15,Champions
14710,13,1899.79,14,5,5,4,554,14,Champions
14711,11,2314.22,10,5,5,4,554,14,Champions
14712,4,857.07,29,4,3,3,433,10,Loyal Customers
14713,21,4922.335,9,5,5,5,555,15,Champions
14714,4,867.675,24,4,3,3,433,10,Loyal Customers
14715,8,1595.9750000000001,25,4,4,4,444,12,Champions
14716,3,534.955,43,4,3,3,433,10,Loyal Customers
14717,1,81.3,733,1,1,1,111,3,Lost
14718,1,226.42,410,2,1,1,211,4,Lost
14719,5,1581.84,2,5,4,4,544,13,Champions
14720,3,645.885,6,5,3,3,533,11,Loyal Customers
14721,1,109.07,379,2,1,1,211,4,Lost
14722,3,489.52,147,3,3,2,332,8,Potential Loyalists
14723,11,1803.06,10,5,5,4,554,14,Champions
14724,1,341.9,590,1,1,2,112,4,Lost
14725,4,1216.39,25,4,3,4,434,11,Loyal Customers
14726,1,116.5,655,1,1,1,111,3,Lost
14727,3,437.40500000000003,274,2,3,2,232,7,Need Attention
14728,1,190.58,413,1,1,1,111,3,Lost
14729,3,586.24,374,2,3,3,233,8,At Risk
14730,8,1897.57,1,5,4,4,544,13,Champions
14731,3,380.02,47,4,3,2,432,9,Potential Loyalists
14732,19,5207.77,8,5,5,5,555,15,Champions
14733,15,9566.515000000001,16,5,5,5,555,15,Champions
14734,4,1056.42,426,1,3,4,134,8,At Risk
14735,56,10193.905,4,5,5,5,555,15,Champions
14736,2,374.05,485,1,2,2,122,5,Need Attention
14737,4,1734.15,4,5,3,4,534,12,Loyal Customers
14738,9,1697.4,43,4,5,4,454,13,Champions
14739,25,7109.825000000001,4,5,5,5,555,15,Champions
14740,11,4035.06,197,2,5,5,255,12,At Risk
14741,7,1572.69,12,5,4,4,544,13,Champions
14742,1,579.85,435,1,1,3,113,5,Others
14743,1,50.480000000000004,593,1,1,1,111,3,Lost
14744,14,2344.0750000000003,16,5,5,4,554,14,Champions
14745,12,2500.605,113,3,5,5,355,13,Loyal Customers
14746,4,321.675,406,2,3,2,232,7,Need Attention
14747,1,328.2,249,2,1,2,212,5,Lost
14748,10,2681.9,29,4,5,5,455,14,Champions
14749,1,310.15,480,1,1,2,112,4,Lost
14750,1,112.03,736,1,1,1,111,3,Lost
14751,2,126.45,684,1,2,1,121,4,Lost
14752,1,195.82500000000002,44,4,1,1,411,6,Recent Customers
14753,2,869.51,87,3,2,3,323,8,Potential Loyalists
14754,6,1547.93,45,4,4,4,444,12,Champions
14755,25,9722.585000000001,10,5,5,5,555,15,Champions
14756,3,2464.835,15,5,3,5,535,13,Loyal Customers
14757,1,420.5,75,3,1,2,312,6,Promising
14758,7,2839.52,145,3,4,5,345,12,Loyal Customers
14759,3,1625.97,5,5,3,4,534,12,Loyal Customers
14760,1,89.2,297,2,1,1,211,4,Lost
14761,3,434.27000000000004,59,4,3,2,432,9,Potential Loyalists
14762,2,417.57,264,2,2,2,222,6,Need Attention
14764,1,206.025,47,4,1,1,411,6,Recent Customers
14765,3,254.11,29,4,3,2,432,9,Potential Loyalists
14766,11,6106.1,8,5,5,5,555,15,Champions
14767,1,365.185,474,1,1,2,112,4,Lost
14768,2,164.25,17,5,2,1,521,8,Recent Customers
14769,17,15302.85,3,5,5,5,555,15,Champions
14770,8,3570.28,232,2,4,5,245,11,At Risk
14771,2,594.62,621,1,2,3,123,6,Need Attention
14772,1,139.26,112,3,1,1,311,5,Promising
14773,1,140.55,593,1,1,1,111,3,Lost
14774,1,241.45000000000002,529,1,1,2,112,4,Lost
14775,3,990.525,58,4,3,3,433,10,Loyal Customers
14776,15,3514.5,51,4,5,5,455,14,Champions
14777,1,307.56,404,2,1,2,212,5,Lost
14778,2,693.36,127,3,2,3,323,8,Potential Loyalists
14779,3,386.15,281,2,3,2,232,7,Need Attention
14780,2,447.68,55,4,2,2,422,8,Recent Customers
14782,1,152.175,320,2,1,1,211,4,Lost
14783,1,307.3,659,1,1,2,112,4,Lost
14784,3,449.93,26,4,3,2,432,9,Potential Loyalists
14785,2,77.4,10,5,2,1,521,8,Recent Customers
14786,1,90.96,550,1,1,1,111,3,Lost
14787,1,110.65,471,1,1,1,111,3,Lost
14788,3,1087.095,7,5,3,4,534,12,Loyal Customers
14789,1,180.315,29,4,1,1,411,6,Recent Customers
14790,10,2455.3450000000003,17,5,5,5,555,15,Champions
14791,1,303.63,607,1,1,2,112,4,Lost
14792,1,6.2,64,3,1,1,311,5,Promising
14793,2,625.9,21,4,2,3,423,9,Recent Customers
14794,10,1726.55,3,5,5,4,554,14,Champions
14795,1,131.45000000000002,166,3,1,1,311,5,Promising
14796,27,9892.91,1,5,5,5,555,15,Champions
14797,1,300.31,507,1,1,2,112,4,Lost
14798,8,724.31,53,4,4,3,443,11,Loyal Customers
14799,2,338.15000000000003,51,4,2,2,422,8,Recent Customers
14800,17,6807.73,48,4,5,5,455,14,Champions
14801,1,189.34,61,3,1,1,311,5,Promising
14802,2,84.15,438,1,2,1,121,4,Lost
14803,3,462.52500000000003,162,3,3,2,332,8,Potential Loyalists
14804,1,312.02,9,5,1,2,512,8,Recent Customers
14805,7,1053.825,15,5,4,4,544,13,Champions
14806,2,303.43,75,3,2,2,322,7,Potential Loyalists
14807,2,445.065,391,2,2,2,222,6,Need Attention
14808,8,2350.17,40,4,4,4,444,12,Champions
14809,2,473.91,621,1,2,2,122,5,Need Attention
14810,13,2354.03,41,4,5,4,454,13,Champions
14811,1,170.5,387,2,1,1,211,4,Lost
14812,1,178.85,599,1,1,1,111,3,Lost
14813,4,887.085,370,2,3,3,233,8,At Risk
14814,1,154.21,581,1,1,1,111,3,Lost
14815,2,778.5,37,4,2,3,423,9,Recent Customers
14816,1,106.0,197,2,1,1,211,4,Lost
14817,7,3850.535,200,2,4,5,245,11,At Risk
14818,6,1087.71,74,3,4,4,344,11,Loyal Customers
14819,4,444.56,64,3,3,2,332,8,Potential Loyalists
14820,9,1198.815,21,4,5,4,454,13,Champions
14821,7,1122.3,367,2,4,4,244,10,At Risk
14822,1,157.7,485,1,1,1,111,3,Lost
14823,3,321.43,180,3,3,2,332,8,Potential Loyalists
14824,10,3561.6600000000003,10,5,5,5,555,15,Champions
14825,24,4640.255,4,5,5,5,555,15,Champions
14826,2,271.425,582,1,2,2,122,5,Need Attention
14828,13,4096.59,197,2,5,5,255,12,At Risk
14829,7,1455.8700000000001,29,4,4,4,444,12,Champions
14830,1,188.88,53,4,1,1,411,6,Recent Customers
14831,3,1609.02,680,1,3,4,134,8,At Risk
14832,1,42.075,630,1,1,1,111,3,Lost
14833,1,94.8,499,1,1,1,111,3,Lost
14834,7,2003.6950000000002,18,5,4,4,544,13,Champions
14835,2,84.15,529,1,2,1,121,4,Lost
14836,3,102.45,10,5,3,1,531,9,Others
14837,9,3423.87,90,3,5,5,355,13,Loyal Customers
14838,2,703.1700000000001,423,1,2,3,123,6,Need Attention
14839,3,915.28,418,1,3,3,133,7,At Risk
14840,2,362.71000000000004,268,2,2,2,222,6,Need Attention
14841,14,6977.005,53,4,5,5,455,14,Champions
14842,4,2546.235,44,4,3,5,435,12,Loyal Customers
14843,1,203.475,437,1,1,1,111,3,Lost
14844,10,5324.415,64,3,5,5,355,13,Loyal Customers
14845,1,42.075,600,1,1,1,111,3,Lost
14846,1,267.75,427,1,1,2,112,4,Lost
14847,3,1239.75,149,3,3,4,334,10,Loyal Customers
14848,1,285.58500000000004,405,2,1,2,212,5,Lost
14849,43,14558.08,22,4,5,5,455,14,Champions
14850,7,1704.535,312,2,4,4,244,10,At Risk
14851,3,765.6750000000001,23,4,3,3,433,10,Loyal Customers
14852,18,5945.75,58,4,5,5,455,14,Champions
14853,5,758.195,24,4,4,3,443,11,Loyal Customers
14854,11,3829.585,78,3,5,5,355,13,Loyal Customers
14855,7,4671.05,119,3,4,5,345,12,Loyal Customers
14856,3,1151.435,36,4,3,4,434,11,Loyal Customers
14857,7,3651.851,60,3,4,5,345,12,Loyal Customers
14858,1,180.75,506,1,1,1,111,3,Lost
14859,5,1556.665,13,5,4,4,544,13,Champions
14860,1,170.32,19,5,1,1,511,7,Recent Customers
14861,10,1378.255,52,4,5,4,454,13,Champions
14862,2,841.2,26,4,2,3,423,9,Recent Customers
14863,1,244.155,29,4,1,2,412,7,Recent Customers
14865,4,92.52,7,5,3,1,531,9,Others
14866,19,4758.975,11,5,5,5,555,15,Champions
14867,16,2853.26,186,3,5,5,355,13,Loyal Customers
14868,12,4109.535,3,5,5,5,555,15,Champions
14869,6,2775.215,9,5,4,5,545,14,Champions
14870,6,1588.125,262,2,4,4,244,10,At Risk
14871,9,1228.17,3,5,5,4,554,14,Champions
14872,3,739.875,484,1,3,3,133,7,At Risk
14873,2,854.13,210,2,2,3,223,7,Need Attention
14874,1,116.18,535,1,1,1,111,3,Lost
14875,3,2040.275,108,3,3,4,334,10,Loyal Customers
14876,2,245.675,521,1,2,2,122,5,Need Attention
14877,2,425.85,418,1,2,2,122,5,Need Attention
14878,25,3737.425,13,5,5,5,555,15,Champions
14879,1,185.06,685,1,1,1,111,3,Lost
14880,3,690.59,77,3,3,3,333,9,Loyal Customers
14881,1,255.4,20,4,1,2,412,7,Recent Customers
14882,14,1881.9750000000001,27,4,5,4,454,13,Champions
14883,6,761.59,19,5,4,3,543,12,Loyal Customers
14884,1,120.6,669,1,1,1,111,3,Lost
14885,3,1133.67,132,3,3,4,334,10,Loyal Customers
14886,1,364.8,253,2,1,2,212,5,Lost
14887,1,252.45000000000002,79,3,1,2,312,6,Promising
14888,1,369.2,207,2,1,2,212,5,Lost
14889,1,135.9,336,2,1,1,211,4,Lost
14890,3,817.25,254,2,3,3,233,8,At Risk
14891,4,1106.73,148,3,3,4,334,10,Loyal Customers
14892,1,202.35000000000002,691,1,1,1,111,3,Lost
14893,3,1809.6100000000001,10,5,3,4,534,12,Loyal Customers
14894,3,1183.91,85,3,3,4,334,10,Loyal Customers
14895,38,21332.030000000002,8,5,5,5,555,15,Champions
14896,8,1826.0,205,2,4,4,244,10,At Risk
14897,8,2924.7400000000002,8,5,4,5,545,14,Champions
14898,14,3190.595,23,4,5,5,455,14,Champions
14899,1,1293.555,395,2,1,4,214,7,Others
14900,1,13.919999999999998,522,1,1,1,111,3,Lost
14901,12,1835.77,11,5,5,4,554,14,Champions
14902,3,1035.6200000000001,26,4,3,3,433,10,Loyal Customers
14903,5,2792.405,21,4,4,5,445,13,Champions
